labels	text	cls
O O O O B_timeRange I_timeRange I_timeRange O B_city O O O O B_party_size_number	I need a reservation in 1 second in Atlas with a party of nine	False
O B_object_name I_object_name O O	find Loved Ones for me	False
O O O B_restaurant_type O B_party_size_number O O B_city B_state I_state I_state I_state B_timeRange I_timeRange I_timeRange	book me a restaurant for 4 members at Beaman Federated States Of Micronesia in one minute	False
O B_movie_type I_movie_type O O B_spatial_relation I_spatial_relation I_spatial_relation	what animated movies are showing in the neighborhood	False
O B_object_name I_object_name I_object_name B_rating_value B_rating_unit	Rate The Gorilla Hunters 0 stars	False
O O B_restaurant_type O	Book a restaurant .	False
O B_year O B_artist I_artist	Play twenties from Ken Floyd	False
O O O O B_object_name I_object_name I_object_name O	Can you please search Ellington at Newport ?	False
O B_entity_name I_entity_name I_entity_name I_entity_name O B_playlist_owner B_playlist I_playlist O	Put nothing remains the same on my summer music playlist	False
O O O O O O O O B_party_size_number O B_restaurant_name I_restaurant_name I_restaurant_name O B_timeRange I_timeRange	Make me a reservation for a party of six at The K Club on feb. 7th	False
O O O O O B_service O O B_album I_album I_album I_album I_album I_album O B_artist I_artist O	I want to listen to Lastfm , play A Drop Of The Hard Stuff by Joi Chua .	False
O O O O O B_movie_name I_movie_name I_movie_name O	When can I go see The Untold Story ?	False
O B_artist I_artist O B_playlist_owner B_playlist	add billy eckstine to my emotron	False
O O O O B_object_name I_object_name I_object_name B_rating_value O O B_best_rating	I want to rate The Ingenuity Gap 3 out of 6	False
O O O O B_artist I_artist B_music_item	Can you play a Sammy Fain ep	False
O O B_music_item O B_playlist I_playlist	Add this artist to piano chill	False
O O B_restaurant_type O B_city B_state O B_party_size_number O	Book a restaurant in Delhi Arkansas for three people.	False
O B_object_name I_object_name B_rating_value B_rating_unit	Give The Slap 0 stars	False
O O B_music_item O O B_playlist I_playlist I_playlist I_playlist O	Add another artist to the Spotlight on Country 2016 playlist.	False
O O O O O O B_city I_city B_state	I need a table somewhere in Culver City WA	False
B_object_select B_object_type O O B_rating_value O B_best_rating O	this textbook rates a 4 of 6 .	False
O O O B_restaurant_name I_restaurant_name O B_city I_city	Book reservations at Phase 1 in La Jara	False
O O O O O B_served_dish B_restaurant_type O B_city B_state	I want to find a salami restaurant in Bastian IN	False
O O O B_condition_temperature O O B_current_location I_current_location O B_timeRange I_timeRange I_timeRange I_timeRange	Will it be hotter in my current place in six weeks from now	False
O O O O O O O O B_spatial_relation O B_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi O	Tell me the predicted weather once I travel faraway to Crimson Lake Provincial Park .	False
O O O B_condition_temperature B_spatial_relation I_spatial_relation I_spatial_relation I_spatial_relation O B_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi	Will it get warmer in the same area as Sandy Point National Wildlife Refuge	False
O O B_year O	Play some sixties music.	False
O B_music_item O B_playlist I_playlist I_playlist	Add tune to infinite indie folk	False
O B_object_name I_object_name I_object_name I_object_name I_object_name O B_object_type	show He Who Fears the Wolf creative photograph	False
O O O O O O B_spatial_relation B_state B_timeRange I_timeRange I_timeRange I_timeRange	what is the weather forecast for close-by GU 3 years from now	False
O O O O O O B_restaurant_type O O O O O B_party_size_number	I need a reservation for a brasserie place for a party of two	False
O O B_object_name I_object_name I_object_name B_object_type I_object_type	play the Ashley Tisdale discography TV show	False
O O O O B_spatial_relation I_spatial_relation I_spatial_relation I_spatial_relation O B_state B_timeRange I_timeRange I_timeRange O	What's the weather forecast in the same area as LA in 1 minute ?	False
O B_artist I_artist O B_playlist_owner B_playlist I_playlist I_playlist I_playlist I_playlist O	add sheila e to my i love my neo soul playlist	False
O B_artist I_artist B_track I_track I_track	play Moustapha Amar Make It Rain	False
O O O O O O B_city O	What are the weather conditions in Noel ?	False
O O O B_state O O B_city I_city	what is the NH forecast for Mexican Hat	False
O O O O O O B_playlist I_playlist I_playlist O	I want to hear the new Latin Pop Rising list	False
O B_music_item O O B_artist I_artist O B_service O	Play chant music by Ira Losco on Iheart .	False
O O O O O O O B_city I_city	what will the weather be like in New Glarus	False
O O O B_object_type I_object_type B_object_name I_object_name I_object_name O	Find me the TV show The First Bite .	False
O O B_object_type B_object_name I_object_name	find the song Tholireyi Gadichindi	False
O O B_movie_name I_movie_name I_movie_name O	When is For Lovers Only playing?	False
O B_object_location_type I_object_location_type O O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name	what movie house is showing Sherlock Holmes and the Secret Weapon	False
O B_entity_name B_playlist I_playlist I_playlist O	add monsters this is prince playlist	False
O O O B_movie_name I_movie_name O B_location_name I_location_name	Find time for Enkitta Mothathe at Pacific Theatres	False
O O O B_service	Play music on pandora	False
O O O O B_movie_name I_movie_name I_movie_name	I'd like to watch In High Places	False
O O B_object_type B_object_name I_object_name I_object_name I_object_name	search for movie Turn Back the Clock	False
O B_track I_track I_track O B_artist I_artist	Play Sound Of Love from Papa Mali	False
O O B_object_location_type I_object_location_type O O B_movie_name I_movie_name I_movie_name	What local movie house is playing Beat the Drum	False
O B_rating_value O O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name B_object_type	give two star to As Long as We Both Shall Live book	False
O O O O O O B_music_item O B_playlist I_playlist	I'd like to add this whole album to the selektor	False
O B_entity_name I_entity_name I_entity_name O B_playlist_owner O B_playlist I_playlist I_playlist	add The Green Book in my playlist Mellowed Out Gaming	False
O O B_condition_temperature O B_state	Is it chilly in FM	False
O O B_music_item O B_playlist_owner B_playlist I_playlist I_playlist	add this track to my Comedy New Releases	False
O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name O B_location_name I_location_name I_location_name	Is You Will Meet a Tall Dark Stranger at Bow Tie Cinemas	False
O B_rating_value O O B_best_rating B_rating_unit O B_object_name I_object_name I_object_name I_object_name I_object_name	give 0 out od 6 stars to Mystery of the Desert Giant	False
O O B_object_type O B_movie_name I_movie_name I_movie_name I_movie_name O O B_object_location_type I_object_location_type O	Find the schedule for Vanishing of the Bees at a movie house .	False
O O B_movie_type I_movie_type B_spatial_relation I_spatial_relation I_spatial_relation O	Showtimes for animated movies in the area .	False
O O B_artist I_artist O B_music_item O B_playlist I_playlist O	Please put maimi yajima 's song onto Operación Bikini .	False
O O O O O O B_current_location I_current_location	what is the forecast for the current position	False
O B_artist I_artist O B_playlist_owner B_playlist I_playlist I_playlist O	Add Guy Warren to my bossa nova dinner playlist.	False
O O O O B_sort O O B_artist I_artist O	Can I hear the latest music from Bahar Kizil ?	False
O B_condition_temperature O O B_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange O B_city O B_country	show cold weather forecast in five hours and 1 minute in Hokendauqua , Mongolia	False
O O O O B_party_size_number O O O B_restaurant_type O B_timeRange I_timeRange I_timeRange	Book a table for nine people at a brasserie on Jan. 16, 2034	False
O B_music_item O O O B_year O B_service I_service	play symphony music from the fourties with google music	False
O B_object_name I_object_name I_object_name O B_rating_value O O B_best_rating	Give The Spirit House a 4 out of 6	False
O O B_object_name I_object_name I_object_name I_object_name O B_rating_value	I rate American History: A Survey a 5	False
O B_rating_value B_rating_unit O B_object_select B_object_type	give 4 points to this textbook	False
O O O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name O	What time is The Face in the Moonlight showing?	False
O O O O B_condition_temperature O B_timeRange O O B_spatial_relation O B_country	will the weather be warm in August at the faraway in Micronesia	False
O O B_object_select B_object_type O O O O O O B_rating_value O O O O O B_best_rating	I think this book should have a rating value of 1 and a best rating of 6	False
O O O O O O B_party_size_number O B_restaurant_type O O B_facility	I want to book seats for 2 at churrascaria using the internet	False
O B_object_name I_object_name I_object_name B_rating_value B_rating_unit O	Rate The Fall-Down Artist 5 stars .	False
O O O O O O B_state	what is the weather like in Texas	False
O B_restaurant_name I_restaurant_name I_restaurant_name I_restaurant_name O B_party_size_description I_party_size_description I_party_size_description I_party_size_description I_party_size_description B_spatial_relation O B_poi I_poi I_poi	book James D. Conrey House for madeleine, keisha and clara alvarez far from your colleague's college	False
O O B_sort B_music_item I_music_item O O B_year	play the newest sound track from the thirties	False
O O O O O O B_playlist_owner O B_entity_name O O B_playlist I_playlist I_playlist O	I would like to add to my plalist, Visjoner onto the old school metal one	False
O O B_cuisine B_restaurant_type O B_city B_state B_timeRange O B_party_size_number O	Book a tyrolean restaurant in Crocker Indiana now for 3 people.	False
O O O O O O B_current_location I_current_location O B_condition_description O	what is the forecast for the current spot for cloudy conditions	False
O O O B_condition_description O O O O B_country I_country O	Is there a snowstorm in the forecast for Saint Helena ?	False
O O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name	Look for Hail Satanas We Are The Black Legions	False
O O B_object_location_type O B_movie_name I_movie_name B_spatial_relation O B_timeRange I_timeRange	find a cinema showing The Mandrake nearest at one o'clock	False
