labels	text	cls
O B_food_type I_food_type L_food_type O U_business_name	order six chicken tacos from chipotle	False
O O O O O U_food_type O	i want to eat some spicy thing	False
O O U_food_type U_order_type O O	places with pizza delivery near me	False
O O O O U_food_type O O O O O U_order_type O	make an order for noodles one pack make it as takeaway order	False
O O B_food_type L_food_type O O	order general t'so eggroll to go	False
O U_food_type O U_order_type	order pizza for delivery	False
O B_business_name L_business_name O O O O B_food_type I_food_type I_food_type I_food_type I_food_type L_food_type	call pizza hut and order a large pan pizza with ham and mushrooms	False
U_order_type U_food_type O O	takeaway noodles one pack	False
O U_order_type O	open takeout menus	False
O O B_business_name I_business_name L_business_name O O O O U_order_type O O O O B_food_type L_food_type	please call the golden fork and tell them to deliver one portion of the fish risotto	False
O O O B_food_type L_food_type O B_business_name I_business_name L_business_name	order me a cheese burger from tommy 's burgers	False
O U_business_name O O U_food_type B_order_type L_order_type	call eastwind and order lomaine to go	False
O O O O O U_order_type	i would like to order takeaway	False
O O O O O O U_food_type O O O O O O U_order_type	i am in need of some pizza what 's the closest place that delivers	False
O O U_food_type O O	order two hamburgers for me	False
O O O O O O B_business_name I_business_name L_business_name B_timeofday L_timeofday	please put in an order from red thai fpr this evening	False
O U_food_type	order pizza	False
O O U_order_type O O O B_food_type I_food_type L_food_type O B_business_name L_business_name	place a takeaway order for a cheeseburger and fries from burger king	False
O U_business_name	closest chipotle	False
O B_business_name L_business_name	call peking garden	False
O U_food_type O U_order_type	order chinese for delivery	False
O O U_business_name	order from dominos	False
O O O O U_food_type O U_business_name	place order for usual burritto at chipolte	False
O O O U_app_name	food order from grubhub	False
O O O O O U_order_type O	i want to order some takeout food	False
O O U_food_type O B_business_name L_business_name	get us spaghetti from pizza hut	False
O U_food_type U_business_type O O O O O	what mexican restaurants are there nearby for takeout	False
O O O O O U_food_type U_date O U_business_name	can you order me a pizza today from dominos	False
O O O O O O O O O O O	i want to eat something will you order food for me	True
O O O U_business_name	order food from applebees	False
O O O O O U_food_type O U_business_name	place an order for two pizzas from dominoes	False
O O O O O O	i want to order some food	True
O B_business_name L_business_name U_business_type O U_order_type O O B_food_type I_food_type L_food_type	from wangs kitchen restaurant home delivery for a chicken manchow soup	False
O O O O O U_order_type O B_business_name I_business_name L_business_name	i want to order a takeaway from papa john 's	False
O B_business_name I_business_name L_business_name	call domino 's pizza	False
O O O O O O O O O O B_food_type I_food_type I_food_type I_food_type L_food_type	i d like to put in an order for some chinese food with hunan wok	False
O O U_food_type	order one burger	False
O O U_order_type O O O	start a takeaway order for me	False
O O O O U_food_type O O O O U_business_name	find and order domino pizza at nearest store of domino	False
O U_food_type O U_meal_type	order ribs for dinner	False
O O O B_food_type I_food_type I_food_type I_food_type I_food_type L_food_type O B_business_name L_business_name	order a large pan pizza with ham and mushrooms from pizza hut	False
O O O B_business_name L_business_name O O B_order_type I_order_type L_order_type	find the nearest olive garden that has take out service	False
O O B_food_type L_food_type O	any good fast food items	False
O O O O O B_food_type I_food_type L_food_type	can you order me some buffalo chicken pizza	False
O O U_food_type	order a pizza	False
O O O O	who delivers near here	True
O O O O O U_order_type O O O	what places can i order takeout from near by	False
O O O O U_food_type U_order_type O O	give me options for indian carryout under dollars	False
O O O O O U_order_type O	i want to order some takeaway food	False
O O O O O U_food_type O U_timeofday O O O O O	i want to order some chinese food tonight what 's delivering to me	False
O B_business_name L_business_name	call china wok	False
O O O B_food_type I_food_type I_food_type L_food_type O O B_business_name I_business_name L_business_name	hey order two wings with french fries from the chinese food store	False
O O O O O O O O O O O O O O O	i am so hungry and tired and i think i might order some food now	True
O O O B_food_type L_food_type O B_business_name L_business_name O O	order a large plain pizza from mimo 's for me	False
O O U_food_type O U_ingredient O B_business_name L_business_name	order a pizza with sausage from domino 's	False
O O O B_food_type I_food_type I_food_type I_food_type L_food_type O B_business_name L_business_name O	please order me lo mein and egg rolls from panda express now	False
O O O U_food_type O U_order_type	call and order pizza for delivery	False
O U_business_name O O O O O O B_food_type L_food_type	checkout subway food centre near me and order tandoori roti	False
O O O O B_business_name I_business_name L_business_name	please order take from jason 's deli	False
O O O O O O O O O O O U_food_type U_order_type O O	can you direct me to the menu for the highest rated chinese carryout near me	False
O O O O O B_food_type L_food_type O B_business_name L_business_name	place an order for a pepperoni pizza at papa johns	False
O O O O O O O O O U_food_type	when i get home can you please order a pizza	False
O O O O U_food_type U_order_type	i want to order chinese takeout	False
O O U_order_type O	get me takeaway food	False
O U_food_type O B_business_name L_business_name O B_order_type L_order_type	order spaghetti from spaghetti warehouse to bring home	False
B_business_name L_business_name	macdonald shops	False
O O O O O B_food_type L_food_type O B_business_name L_business_name	place an order for a combo platter from china buffet	False
O O O U_order_type O U_food_type O	can i order takeaway from spanish place	False
O O O O O O O O	confirm the order and send me the confirmation	True
O O O O B_food_type I_food_type I_food_type L_food_type O U_business_name	order me a large ham and olive pizza from dominos	False
O O O O O O O O U_business_type	please order my favorite dish from my favorite restaurant	False
O O O O O U_food_type O B_business_name I_business_name L_business_name	i want to order a pizza from michael 's pizza	False
O O O O O B_food_type L_food_type O O O B_drink_type L_drink_type	i want to eat two pita gyros please and some diet coke	False
O O O O O B_order_type L_order_type	what are the offers in uber eats	False
O O O O O O O O O O	hi i want to order fried chick with white sauce	True
O U_food_type O B_business_name L_business_name	order pizza from domino 's	False
O O O B_food_type I_food_type I_food_type L_food_type O O O O	hey order a side of hot wings with my previous order	False
O O O O O O U_food_type O U_business_name	put an order in for two pizzas from dominoes	False
O U_order_type O U_food_type U_business_type	order takeout from pizza restaurant	False
O U_food_type O B_business_name I_business_name I_business_name L_business_name O O O B_food_type I_food_type L_food_type	order chinese from china spring wonton soup and a small beef and broccoli	False
O B_business_name L_business_name	near pizza shops	False
O O O O O U_food_type O O O O O O O O O	i am really craving for chinese food right now please let me order take out	False
O O O U_order_type O	places to order takeaway food	False
O O U_food_type O U_business_name	order me postmates of mcdonald	False
O O O O U_order_type	can you order me takeout	False
O O O U_food_type U_business_type O U_order_type	call the nearest thai restaurant with delivery	False
O O B_business_name L_business_name O	pull up peking garden online	False
O O U_food_type O U_business_name	order two pizzas from dominoes	False
